36983_1#130	AF100	3	35564	0.3872736475087167	5937ea18047880d3d303c8d555587e4e	rep_cluster_304	001612__AJ627386	-	-	-	-	-	-	non-mobilizable	NC_011409	0.0304804	Haemophilus influenzae	AF100	-	genus	Haemophilus	genus	Haemophilus	-	-	-
36983_1#130	novel_f15ab5254942466d924d099ed2d0243a	1	3465	0.3411255411255411	f15ab5254942466d924d099ed2d0243a	rep_cluster_1046	000290__NC_019186_00001	-	-	-	-	-	-	non-mobilizable	NC_019181	0.0816138	Haemophilus influenzae	novel_f15ab5254942466d924d099ed2d0243a	-	genus	Haemophilus	genus	Haemophilus	-	-	-
36983_1#132	AF098	2	12580	0.43457869634340224	568292ebc526d60eb8098ed50196b405	-	-	-	-	-	-	-	-	non-mobilizable	KM189195	0.0383209	Vibrio parahaemolyticus	AF098	-	genus	Vibrio	genus	Vibrio	-	-	-
36983_1#145	AF100	5	30677	0.4296052417120318	54e4b6b0f0bdc28c5d550a5eb0dffb88	-	-	-	-	-	-	-	-	non-mobilizable	NC_011409	0.0281347	Haemophilus influenzae	AF100	-	genus	Haemophilus	genus	Haemophilus	-	-	-
36983_1#149	AF100	4	61544	0.39184973352398283	f89055028c2e486344bef878e02b07e9	rep_cluster_304	001612__AJ627386	MOBH	NC_011409_00070	MPF_G	NC_011409_00056	-	-	conjugative	NC_011409	0.00621379	Haemophilus influenzae	AF100	AP013	genus	Haemophilus	genus	Haemophilus	-	-	-
36983_1#152	AF100	5	30677	0.4296052417120318	84963e0eb608579024e577ccb42f09ec	-	-	-	-	-	-	-	-	non-mobilizable	NC_011409	0.0281347	Haemophilus influenzae	AF100	-	genus	Haemophilus	genus	Haemophilus	-	-	-
36983_1#165	AF098	2	7324	0.4064718732932824	049cb76370be3d92cd1d909c8e59bea0	-	-	-	-	-	-	-	-	non-mobilizable	KM189195	0.0217795	Vibrio parahaemolyticus	AF098	AP011	genus	Vibrio	genus	Vibrio	-	-	-
36983_1#169	AF100	5	30677	0.4296052417120318	9913564208412ded0c50efefb898f8ce	-	-	-	-	-	-	-	-	non-mobilizable	NC_011409	0.0281347	Haemophilus influenzae	AF100	-	genus	Haemophilus	genus	Haemophilus	-	-	-
36983_1#174	AB946	1	5047	0.38815137705567665	db0f00b48bfab787802c7f96c44ce2d0	rep_cluster_1046	000290__NC_019186_00001	MOBV	NC_019185_00004	-	-	-	-	mobilizable	JQ783056	0.000385581	Haemophilus influenzae	AB946	AK929	genus	Haemophilus	genus	Haemophilus	-	-	-
36983_1#176	AF100	3	35564	0.3872736475087167	353f7c11a2e8bc079a868320eaa0cfea	rep_cluster_304	001612__AJ627386	-	-	-	-	-	-	non-mobilizable	NC_011409	0.0304804	Haemophilus influenzae	AF100	-	genus	Haemophilus	genus	Haemophilus	-	-	-
36983_1#176	novel_ddd227b1761692236b12d550b3f57ccf	1	3465	0.3411255411255411	ddd227b1761692236b12d550b3f57ccf	rep_cluster_1046	000290__NC_019186_00001	-	-	-	-	-	-	non-mobilizable	NC_019181	0.0816138	Haemophilus influenzae	novel_ddd227b1761692236b12d550b3f57ccf	-	genus	Haemophilus	genus	Haemophilus	-	-	-
36983_1#177	AF100	5	30677	0.4296052417120318	d616223bfc846cc1fff860289fb313c4	-	-	-	-	-	-	-	-	non-mobilizable	NC_011409	0.0281347	Haemophilus influenzae	AF100	-	genus	Haemophilus	genus	Haemophilus	-	-	-
36983_1#178	AE025	1	32542	0.3697682994284309	75bc410e4371f1b46abc4e410c3975d5	rep_cluster_974	002458__NC_007206_00012	MOBP	NC_004058_00030	MPF_T	NC_004058_00017,NC_004058_00024,NC_007206_00022,NC_007206_00021	-	-	conjugative	NC_004058	0.0217795	Haemophilus influenzae biotype aegyptius	AE025	AN725	genus	Haemophilus	genus	Haemophilus	-	-	-
36983_1#185	AF100	5	30677	0.4296052417120318	5d92ced6edbaa4adac42fbff91941dea	-	-	-	-	-	-	-	-	non-mobilizable	NC_011409	0.0281347	Haemophilus influenzae	AF100	-	genus	Haemophilus	genus	Haemophilus	-	-	-
36983_1#187	novel_f42c984c5c68ecd548f3988889265e6f	1	3465	0.3411255411255411	f42c984c5c68ecd548f3988889265e6f	rep_cluster_1046	000290__NC_019186_00001	-	-	-	-	-	-	non-mobilizable	NC_019181	0.0834041	Haemophilus influenzae	novel_f42c984c5c68ecd548f3988889265e6f	-	genus	Haemophilus	genus	Haemophilus	-	-	-
36983_1#192	AF100	4	29684	0.4287158064950815	0068d59586bbdf3472a73d7ff62b75bc	-	-	-	-	-	-	-	-	non-mobilizable	NC_011409	0.028588	Haemophilus influenzae	AF100	-	genus	Haemophilus	genus	Haemophilus	-	-	-
36983_1#204	AF100	3	25828	0.4373160910639616	c0584dbf1811c0bb89c97767f08cd023	-	-	-	-	-	-	-	-	non-mobilizable	NC_011409	0.0348125	Haemophilus influenzae	AF100	-	genus	Haemophilus	genus	Haemophilus	-	-	-
36983_1#212	AF100	1	47742	0.3996062167483557	0cfaeaea89fa532c7ccef65e5001f23a	rep_cluster_304	001612__AJ627386	-	-	-	-	-	-	non-mobilizable	NC_011409	0.0329357	Haemophilus influenzae	AF100	-	genus	Haemophilus	genus	Haemophilus	-	-	-
36983_1#213	AF100	3	35563	0.3872845373000028	d422b4be938c93961c2147f1b753bfa4	rep_cluster_304	001612__AJ627386	-	-	-	-	-	-	non-mobilizable	NC_011409	0.0304804	Haemophilus influenzae	AF100	-	genus	Haemophilus	genus	Haemophilus	-	-	-
36983_1#213	novel_56b1eea500397ddc7d8f72a322d03a90	1	3465	0.3411255411255411	56b1eea500397ddc7d8f72a322d03a90	rep_cluster_1046	000290__NC_019186_00001	-	-	-	-	-	-	non-mobilizable	NC_019181	0.0816138	Haemophilus influenzae	novel_56b1eea500397ddc7d8f72a322d03a90	-	genus	Haemophilus	genus	Haemophilus	-	-	-
36983_1#219	AF100	3	35568	0.38725820962663066	6fdc7997c9aab15a43f9bc2ca51eb6ad	rep_cluster_304	001612__AJ627386	-	-	-	-	-	-	non-mobilizable	NC_011409	0.0304804	Haemophilus influenzae	AF100	-	genus	Haemophilus	genus	Haemophilus	-	-	-
36983_1#219	novel_1542f46dea18d0b342d53899d34226f9	1	3465	0.3411255411255411	1542f46dea18d0b342d53899d34226f9	rep_cluster_1046	000290__NC_019186_00001	-	-	-	-	-	-	non-mobilizable	NC_019181	0.0816138	Haemophilus influenzae	novel_1542f46dea18d0b342d53899d34226f9	-	genus	Haemophilus	genus	Haemophilus	-	-	-
36983_1#229	AB946	1	3541	0.35865574696413444	1657616b5665947ddd4f1d078769cbbd	rep_cluster_1046	000290__NC_019186_00001	MOBV	NC_019185_00004	-	-	-	-	mobilizable	NC_019185	0.00715996	Haemophilus influenzae	AB946	AK929	genus	Haemophilus	genus	Haemophilus	-	-	-
36983_1#250	AF100	3	35017	0.3866978895964817	d226ea16e4571d54d4dc3102a37ff706	rep_cluster_304	001612__AJ627386	-	-	-	-	-	-	non-mobilizable	NC_011409	0.0314775	Haemophilus influenzae	AF100	-	genus	Haemophilus	genus	Haemophilus	-	-	-
36983_1#255	AF100	3	28529	0.42605769567808194	3b07dc592221a8159fad40bb65a4b705	-	-	-	-	-	-	-	-	non-mobilizable	NC_011409	0.0303826	Haemophilus influenzae	AF100	-	genus	Haemophilus	genus	Haemophilus	-	-	-
36983_1#260	AF100	3	35492	0.38679138960892595	a746c48206a5c0c087c39b9a2fd4959b	rep_cluster_304	001612__AJ627386	-	-	-	-	-	-	non-mobilizable	NC_011409	0.0300913	Haemophilus influenzae	AF100	-	genus	Haemophilus	genus	Haemophilus	-	-	-
36983_1#264	AF100	2	33946	0.382195251281447	fe9e5d2c513a64fb60ca155f075cac44	rep_cluster_304	001612__AJ627386	-	-	-	-	-	-	non-mobilizable	NC_011409	0.0339141	Haemophilus influenzae	AF100	-	genus	Haemophilus	genus	Haemophilus	-	-	-
36983_1#272	AB621	1	4613	0.4144808150877954	6833117a003eefcde9cad8d1e0ed70d5	-	-	MOBF,MOBP	NC_019255_00001,NC_010069_00004	-	-	-	-	mobilizable	NC_014813	0.000336872	Haemophilus influenzae	AB621	AK475	family	Pasteurellaceae	family	Pasteurellaceae	-	-	-
36983_1#274	AF100	2	33946	0.382195251281447	fe9e5d2c513a64fb60ca155f075cac44	rep_cluster_304	001612__AJ627386	-	-	-	-	-	-	non-mobilizable	NC_011409	0.0339141	Haemophilus influenzae	AF100	-	genus	Haemophilus	genus	Haemophilus	-	-	-
36983_1#275	AB946	1	5047	0.38815137705567665	db0f00b48bfab787802c7f96c44ce2d0	rep_cluster_1046	000290__NC_019186_00001	MOBV	NC_019185_00004	-	-	-	-	mobilizable	JQ783056	0.000385581	Haemophilus influenzae	AB946	AK929	genus	Haemophilus	genus	Haemophilus	-	-	-
36983_1#277	AF098	2	12580	0.43457869634340224	0a754579cdcfc8963874cf79d84dfb09	-	-	-	-	-	-	-	-	non-mobilizable	KM189195	0.0383209	Vibrio parahaemolyticus	AF098	-	genus	Vibrio	genus	Vibrio	-	-	-
36983_1#278	AB621	1	4613	0.4144808150877954	ad1e8c6e84227f4dcaa27a2f3156a7a6	-	-	MOBF,MOBP	NC_019255_00001,NC_010069_00004	-	-	-	-	mobilizable	NC_014813	0.000143503	Haemophilus influenzae	AB621	AK475	family	Pasteurellaceae	family	Pasteurellaceae	-	-	-
36983_1#27	novel_e8c40b0f4850a17145382a0f7ed7d2f5	1	3465	0.3411255411255411	e8c40b0f4850a17145382a0f7ed7d2f5	rep_cluster_1046	000290__NC_019186_00001	-	-	-	-	-	-	non-mobilizable	NC_019181	0.0816138	Haemophilus influenzae	novel_e8c40b0f4850a17145382a0f7ed7d2f5	-	genus	Haemophilus	genus	Haemophilus	-	-	-
36983_1#311	AF100	5	30677	0.4296052417120318	0ddbdb80451e8d00d151ae3d9025c7e1	-	-	-	-	-	-	-	-	non-mobilizable	NC_011409	0.0281347	Haemophilus influenzae	AF100	-	genus	Haemophilus	genus	Haemophilus	-	-	-
36983_1#315	AF100	5	30677	0.4296052417120318	621e70e3797dbeca581811fa2b176928	-	-	-	-	-	-	-	-	non-mobilizable	NC_011409	0.0281347	Haemophilus influenzae	AF100	-	genus	Haemophilus	genus	Haemophilus	-	-	-
36983_1#319	AF100	5	65129	0.41267330989267453	f0752504730b5968844d720d4cc0b6ec	IncQ1,rep_cluster_304	000195__NC_013728_00014,001612__AJ627386	MOBH	NC_011409_00070	MPF_G	NC_011409_00056	-	-	conjugative	NC_011409	0.00826969	Haemophilus influenzae	AF100	AP013	genus	Haemophilus	genus	Haemophilus	-	-	-
36983_1#322	AF100	5	30677	0.4296052417120318	fa5c7057cb55b5a835bf540aed97e0ac	-	-	-	-	-	-	-	-	non-mobilizable	NC_011409	0.0281347	Haemophilus influenzae	AF100	-	genus	Haemophilus	genus	Haemophilus	-	-	-
36983_1#323	AF100	5	30677	0.4296052417120318	5fff5a05aed4cbeeec4b0bf481ea4ebf	-	-	-	-	-	-	-	-	non-mobilizable	NC_011409	0.0281347	Haemophilus influenzae	AF100	-	genus	Haemophilus	genus	Haemophilus	-	-	-
36983_1#326	AF098	3	8344	0.4179050814956855	b89d219284ff49e35d4120dfcbbc6144	-	-	-	-	-	-	-	-	non-mobilizable	KM189195	0.0283151	Vibrio parahaemolyticus	AF098	-	genus	Vibrio	genus	Vibrio	-	-	-
36983_1#330	AF100	3	35562	0.3873235476069962	c63f819558004d27028ce788a19a8663	rep_cluster_304	001612__AJ627386	-	-	-	-	-	-	non-mobilizable	NC_011409	0.0303826	Haemophilus influenzae	AF100	-	genus	Haemophilus	genus	Haemophilus	-	-	-
36983_1#333	AF100	1	19509	0.4200625352401456	cddf256f27b556697ad30a292aa9876b	IncQ1	000195__NC_013728_00014	MOBH	NC_011409_00070	MPF_G	NC_011409_00056	-	-	conjugative	NC_011409	0.043179	Haemophilus influenzae	AF100	-	phylum	Pseudomonadota	phylum	Pseudomonadota	phylum	Pseudomonadota	2653965; 25389419; 20851899
36983_1#356	AB946	1	4993	0.3887442419387142	95acf4ee39883ca59fbee0e79916aba8	rep_cluster_1046	000290__NC_019186_00001	MOBV	NC_019185_00004	-	-	-	-	mobilizable	JQ783056	0.00060662	Haemophilus influenzae	AB946	AK929	genus	Haemophilus	genus	Haemophilus	-	-	-
36983_1#358	AB946	1	4993	0.3887442419387142	95acf4ee39883ca59fbee0e79916aba8	rep_cluster_1046	000290__NC_019186_00001	MOBV	NC_019185_00004	-	-	-	-	mobilizable	JQ783056	0.00060662	Haemophilus influenzae	AB946	AK929	genus	Haemophilus	genus	Haemophilus	-	-	-
36983_1#35	AF100	5	30677	0.42963783942367245	f2efd881021f8c2b9f46b1edb920f978	-	-	-	-	-	-	-	-	non-mobilizable	NC_011409	0.0281347	Haemophilus influenzae	AF100	-	genus	Haemophilus	genus	Haemophilus	-	-	-
36983_1#366	AF100	3	35492	0.38679138960892595	ff9d3a43b5b4566c932f2b7bdc36cc07	rep_cluster_304	001612__AJ627386	-	-	-	-	-	-	non-mobilizable	NC_011409	0.0300913	Haemophilus influenzae	AF100	-	genus	Haemophilus	genus	Haemophilus	-	-	-
36983_1#370	AF098	3	8479	0.4183276329755867	6da1344d9cfc1cac109a2c8fc84f760b	-	-	-	-	-	-	-	-	non-mobilizable	KM189195	0.0264788	Vibrio parahaemolyticus	AF098	-	genus	Vibrio	genus	Vibrio	-	-	-
36983_1#376	AF098	3	8479	0.4183276329755867	e8459718a118f394d5f895cd5d9a6638	-	-	-	-	-	-	-	-	non-mobilizable	KM189195	0.0264788	Vibrio parahaemolyticus	AF098	-	genus	Vibrio	genus	Vibrio	-	-	-
36983_1#39	AF100	5	30677	0.4296052417120318	84963e0eb608579024e577ccb42f09ec	-	-	-	-	-	-	-	-	non-mobilizable	NC_011409	0.0281347	Haemophilus influenzae	AF100	-	genus	Haemophilus	genus	Haemophilus	-	-	-
36983_1#44	AF100	5	30677	0.4296052417120318	f697ef4fabe270f5ad495f923bf61fb8	-	-	-	-	-	-	-	-	non-mobilizable	NC_011409	0.0281347	Haemophilus influenzae	AF100	-	genus	Haemophilus	genus	Haemophilus	-	-	-
36983_1#54	AF100	5	30677	0.4296052417120318	621e70e3797dbeca581811fa2b176928	-	-	-	-	-	-	-	-	non-mobilizable	NC_011409	0.0281347	Haemophilus influenzae	AF100	-	genus	Haemophilus	genus	Haemophilus	-	-	-
36983_1#67	AF100	5	30677	0.4296052417120318	8d7aaf87f3c442f709673aca3dc2b4d7	-	-	-	-	-	-	-	-	non-mobilizable	NC_011409	0.0281347	Haemophilus influenzae	AF100	-	genus	Haemophilus	genus	Haemophilus	-	-	-
36983_1#75	AF100	4	29739	0.4287635764484347	4ec069771a05cd05ac2247fcb702e85d	-	-	-	-	-	-	-	-	non-mobilizable	NC_011409	0.0286795	Haemophilus influenzae	AF100	-	genus	Haemophilus	genus	Haemophilus	-	-	-
36983_1#87	AF100	5	30677	0.4296052417120318	6b3f5fe7a8dc7022f660d2d6492f69a8	-	-	-	-	-	-	-	-	non-mobilizable	NC_011409	0.0281347	Haemophilus influenzae	AF100	-	genus	Haemophilus	genus	Haemophilus	-	-	-
36983_1#89	AF100	3	35564	0.3872736475087167	67cefdd577b7135de0fa9a0ebe02c09b	rep_cluster_304	001612__AJ627386	-	-	-	-	-	-	non-mobilizable	NC_011409	0.0304804	Haemophilus influenzae	AF100	-	genus	Haemophilus	genus	Haemophilus	-	-	-
36983_1#89	novel_9a8e27f9a8b36e52c2e34320b2dca18c	1	3465	0.3411255411255411	9a8e27f9a8b36e52c2e34320b2dca18c	rep_cluster_1046	000290__NC_019186_00001	-	-	-	-	-	-	non-mobilizable	NC_019181	0.0824989	Haemophilus influenzae	novel_9a8e27f9a8b36e52c2e34320b2dca18c	-	genus	Haemophilus	genus	Haemophilus	-	-	-
36983_2#119	AF100	5	30677	0.4296052417120318	f50f7f4ef84f5b3b99a0234004be3266	-	-	-	-	-	-	-	-	non-mobilizable	NC_011409	0.0281347	Haemophilus influenzae	AF100	-	genus	Haemophilus	genus	Haemophilus	-	-	-
36983_2#124	AF100	3	30676	0.42932585734776374	595d4fbc7734b7cfd6176ff3abdacd7e	-	-	-	-	-	-	-	-	non-mobilizable	NC_011409	0.0295179	Haemophilus influenzae	AF100	-	genus	Haemophilus	genus	Haemophilus	-	-	-
36983_2#133	AF100	5	30674	0.42958205646475844	830d59df17ce0a180a7b3cfadd627a48	-	-	-	-	-	-	-	-	non-mobilizable	NC_011409	0.0281347	Haemophilus influenzae	AF100	-	genus	Haemophilus	genus	Haemophilus	-	-	-
36983_2#137	novel_fb33d66b7906966d373043a57d796e63	1	3465	0.3411255411255411	fb33d66b7906966d373043a57d796e63	rep_cluster_1046	000290__NC_019186_00001	-	-	-	-	-	-	non-mobilizable	NC_019181	0.0816138	Haemophilus influenzae	novel_fb33d66b7906966d373043a57d796e63	-	genus	Haemophilus	genus	Haemophilus	-	-	-
36983_2#144	AB946	1	5047	0.38815137705567665	db0f00b48bfab787802c7f96c44ce2d0	rep_cluster_1046	000290__NC_019186_00001	MOBV	NC_019185_00004	-	-	-	-	mobilizable	JQ783056	0.000385581	Haemophilus influenzae	AB946	AK929	genus	Haemophilus	genus	Haemophilus	-	-	-
36983_2#157	AF100	3	25041	0.43700331456411484	f78fda9a4ad04ef9ef58b94949afb89d	-	-	-	-	-	-	-	-	non-mobilizable	NC_011409	0.0353885	Haemophilus influenzae	AF100	-	genus	Haemophilus	genus	Haemophilus	-	-	-
36983_2#158	AF100	5	30677	0.42973563255859437	7a632d62a99922a13fe6aaa7b8a983ba	-	-	-	-	-	-	-	-	non-mobilizable	NC_011409	0.0281347	Haemophilus influenzae	AF100	-	genus	Haemophilus	genus	Haemophilus	-	-	-
36983_2#161	AF100	3	24835	0.43668210187235756	54c43eb2e3a0d85063738fe5bff89a50	-	-	-	-	-	-	-	-	non-mobilizable	NC_011409	0.035622	Haemophilus influenzae	AF100	-	genus	Haemophilus	genus	Haemophilus	-	-	-
36983_2#172	AB946	1	5047	0.38815137705567665	db0f00b48bfab787802c7f96c44ce2d0	rep_cluster_1046	000290__NC_019186_00001	MOBV	NC_019185_00004	-	-	-	-	mobilizable	JQ783056	0.000385581	Haemophilus influenzae	AB946	AK929	genus	Haemophilus	genus	Haemophilus	-	-	-
36983_2#176	AF100	5	30677	0.4296052417120318	3110171d4933a49c038f03e84872c1f2	-	-	-	-	-	-	-	-	non-mobilizable	NC_011409	0.0281347	Haemophilus influenzae	AF100	-	genus	Haemophilus	genus	Haemophilus	-	-	-
36983_2#198	AB946	1	5047	0.38815137705567665	db0f00b48bfab787802c7f96c44ce2d0	rep_cluster_1046	000290__NC_019186_00001	MOBV	NC_019185_00004	-	-	-	-	mobilizable	JQ783056	0.000385581	Haemophilus influenzae	AB946	AK929	genus	Haemophilus	genus	Haemophilus	-	-	-
36983_2#230	AF100	5	30677	0.4296052417120318	424e8ad745297147568e4bdfb0f47842	-	-	-	-	-	-	-	-	non-mobilizable	NC_011409	0.0281347	Haemophilus influenzae	AF100	-	genus	Haemophilus	genus	Haemophilus	-	-	-
36983_2#235	AF100	5	30677	0.4296052417120318	a048110adf8045cc7c0ffdb5cea00c23	-	-	-	-	-	-	-	-	non-mobilizable	NC_011409	0.0281347	Haemophilus influenzae	AF100	-	genus	Haemophilus	genus	Haemophilus	-	-	-
36983_2#262	AF100	5	30677	0.4296052417120318	939bb712a9b91698deb887061418ae6c	-	-	-	-	-	-	-	-	non-mobilizable	NC_011409	0.0281347	Haemophilus influenzae	AF100	-	genus	Haemophilus	genus	Haemophilus	-	-	-
36983_2#26	AB946	1	5047	0.38815137705567665	db0f00b48bfab787802c7f96c44ce2d0	rep_cluster_1046	000290__NC_019186_00001	MOBV	NC_019185_00004	-	-	-	-	mobilizable	JQ783056	0.000385581	Haemophilus influenzae	AB946	AK929	genus	Haemophilus	genus	Haemophilus	-	-	-
36983_2#274	AF100	4	29683	0.4286965603207223	85dbd48c067bfd4bd39383665d5ec536	-	-	-	-	-	-	-	-	non-mobilizable	NC_011409	0.0287714	Haemophilus influenzae	AF100	-	genus	Haemophilus	genus	Haemophilus	-	-	-
36983_2#313	AF100	5	30677	0.4296052417120318	9913564208412ded0c50efefb898f8ce	-	-	-	-	-	-	-	-	non-mobilizable	NC_011409	0.0281347	Haemophilus influenzae	AF100	-	genus	Haemophilus	genus	Haemophilus	-	-	-
36983_2#319	AF100	5	30677	0.4296052417120318	a048110adf8045cc7c0ffdb5cea00c23	-	-	-	-	-	-	-	-	non-mobilizable	NC_011409	0.0281347	Haemophilus influenzae	AF100	-	genus	Haemophilus	genus	Haemophilus	-	-	-
36983_2#323	AF100	3	35567	0.38724098180898026	32df02bb5057a254ecb77b4ec97c8ad8	rep_cluster_304	001612__AJ627386	-	-	-	-	-	-	non-mobilizable	NC_011409	0.0304804	Haemophilus influenzae	AF100	-	genus	Haemophilus	genus	Haemophilus	-	-	-
36983_2#323	novel_7252eae1d6e12be301dc0056f22092f7	1	3465	0.3411255411255411	7252eae1d6e12be301dc0056f22092f7	rep_cluster_1046	000290__NC_019186_00001	-	-	-	-	-	-	non-mobilizable	NC_019181	0.0816138	Haemophilus influenzae	novel_7252eae1d6e12be301dc0056f22092f7	-	genus	Haemophilus	genus	Haemophilus	-	-	-
36983_2#328	AF100	4	29684	0.4287158064950815	61df6b1d999db8f055136f4c78472266	-	-	-	-	-	-	-	-	non-mobilizable	NC_011409	0.028588	Haemophilus influenzae	AF100	-	genus	Haemophilus	genus	Haemophilus	-	-	-
36983_2#332	AB946	1	5047	0.38815137705567665	db0f00b48bfab787802c7f96c44ce2d0	rep_cluster_1046	000290__NC_019186_00001	MOBV	NC_019185_00004	-	-	-	-	mobilizable	JQ783056	0.000385581	Haemophilus influenzae	AB946	AK929	genus	Haemophilus	genus	Haemophilus	-	-	-
36983_2#334	AF100	5	30677	0.4296052417120318	4a4394af3d7def2cd951c2f62bde502e	-	-	-	-	-	-	-	-	non-mobilizable	NC_011409	0.0281347	Haemophilus influenzae	AF100	-	genus	Haemophilus	genus	Haemophilus	-	-	-
36983_2#351	AB946	1	5047	0.38815137705567665	db0f00b48bfab787802c7f96c44ce2d0	rep_cluster_1046	000290__NC_019186_00001	MOBV	NC_019185_00004	-	-	-	-	mobilizable	JQ783056	0.000385581	Haemophilus influenzae	AB946	AK929	genus	Haemophilus	genus	Haemophilus	-	-	-
36983_2#362	AF098	3	8479	0.41844557141172306	8848339f113f69eeed28fbd02b216189	-	-	-	-	-	-	-	-	non-mobilizable	KM189195	0.026143	Vibrio parahaemolyticus	AF098	-	genus	Vibrio	genus	Vibrio	-	-	-
36983_2#363	AF100	3	35564	0.3872736475087167	353f7c11a2e8bc079a868320eaa0cfea	rep_cluster_304	001612__AJ627386	-	-	-	-	-	-	non-mobilizable	NC_011409	0.0304804	Haemophilus influenzae	AF100	-	genus	Haemophilus	genus	Haemophilus	-	-	-
36983_2#363	novel_3f8fbf9cc90fca5c329d5bb364c99769	1	3465	0.3411255411255411	3f8fbf9cc90fca5c329d5bb364c99769	rep_cluster_1046	000290__NC_019186_00001	-	-	-	-	-	-	non-mobilizable	NC_019181	0.0816138	Haemophilus influenzae	novel_3f8fbf9cc90fca5c329d5bb364c99769	-	genus	Haemophilus	genus	Haemophilus	-	-	-
36983_2#371	AF098	3	8479	0.4183276329755867	6da1344d9cfc1cac109a2c8fc84f760b	-	-	-	-	-	-	-	-	non-mobilizable	KM189195	0.0264788	Vibrio parahaemolyticus	AF098	-	genus	Vibrio	genus	Vibrio	-	-	-
36983_2#371	novel_6d316276eda241ec0fac4a3c8f98d942	1	3465	0.3411255411255411	6d316276eda241ec0fac4a3c8f98d942	rep_cluster_1046	000290__NC_019186_00001	-	-	-	-	-	-	non-mobilizable	NC_019181	0.0829489	Haemophilus influenzae	novel_6d316276eda241ec0fac4a3c8f98d942	-	genus	Haemophilus	genus	Haemophilus	-	-	-
36983_2#372	AF100	5	30677	0.4296052417120318	621e70e3797dbeca581811fa2b176928	-	-	-	-	-	-	-	-	non-mobilizable	NC_011409	0.0281347	Haemophilus influenzae	AF100	-	genus	Haemophilus	genus	Haemophilus	-	-	-
36983_2#375	AF100	4	29480	0.42849389416553596	ae0a84afbb234cff70ec73a6a5daa653	-	-	-	-	-	-	-	-	non-mobilizable	NC_011409	0.037311	Haemophilus influenzae	AF100	-	genus	Haemophilus	genus	Haemophilus	-	-	-
36983_2#382	AB946	1	5047	0.38815137705567665	db0f00b48bfab787802c7f96c44ce2d0	rep_cluster_1046	000290__NC_019186_00001	MOBV	NC_019185_00004	-	-	-	-	mobilizable	JQ783056	0.000385581	Haemophilus influenzae	AB946	AK929	genus	Haemophilus	genus	Haemophilus	-	-	-
36983_2#42	AF100	3	35568	0.38725820962663066	0c0f08d20a6385307e3d71e2af725fc6	rep_cluster_304	001612__AJ627386	-	-	-	-	-	-	non-mobilizable	NC_011409	0.0304804	Haemophilus influenzae	AF100	-	genus	Haemophilus	genus	Haemophilus	-	-	-
36983_2#42	novel_781097c565a2d79af31c589179be2b68	1	3465	0.3411255411255411	781097c565a2d79af31c589179be2b68	rep_cluster_1046	000290__NC_019186_00001	-	-	-	-	-	-	non-mobilizable	NC_019181	0.0824989	Haemophilus influenzae	novel_781097c565a2d79af31c589179be2b68	-	genus	Haemophilus	genus	Haemophilus	-	-	-
36983_2#47	AF100	5	30677	0.4296052417120318	0e387365f11f93781799ef1b60caee81	-	-	-	-	-	-	-	-	non-mobilizable	NC_011409	0.0281347	Haemophilus influenzae	AF100	-	genus	Haemophilus	genus	Haemophilus	-	-	-
36983_2#69	AF100	3	35563	0.3872845373000028	d422b4be938c93961c2147f1b753bfa4	rep_cluster_304	001612__AJ627386	-	-	-	-	-	-	non-mobilizable	NC_011409	0.0304804	Haemophilus influenzae	AF100	-	genus	Haemophilus	genus	Haemophilus	-	-	-
36983_2#69	novel_058a9c5c6f0355e99dfddf5ddd1752b6	1	3465	0.3411255411255411	058a9c5c6f0355e99dfddf5ddd1752b6	rep_cluster_1046	000290__NC_019186_00001	-	-	-	-	-	-	non-mobilizable	NC_019181	0.0820539	Haemophilus influenzae	novel_058a9c5c6f0355e99dfddf5ddd1752b6	-	genus	Haemophilus	genus	Haemophilus	-	-	-
36983_2#74	AF100	3	35567	0.38724098180898026	20691ec07d76acd1ac6eb7a4ed9646bd	rep_cluster_304	001612__AJ627386	-	-	-	-	-	-	non-mobilizable	NC_011409	0.0304804	Haemophilus influenzae	AF100	-	genus	Haemophilus	genus	Haemophilus	-	-	-
36983_2#74	novel_fcd2fb894595482f23499650f81c4184	1	3465	0.3411255411255411	fcd2fb894595482f23499650f81c4184	rep_cluster_1046	000290__NC_019186_00001	-	-	-	-	-	-	non-mobilizable	NC_019181	0.0816138	Haemophilus influenzae	novel_fcd2fb894595482f23499650f81c4184	-	genus	Haemophilus	genus	Haemophilus	-	-	-
36983_2#83	AF098	2	7187	0.4057325727007096	a87a6f1ffd0194fa129c71f7ada952fa	-	-	-	-	-	-	-	-	non-mobilizable	KM189195	0.0233762	Vibrio parahaemolyticus	AF098	AP011	genus	Vibrio	genus	Vibrio	-	-	-
36983_2#96	AF100	2	23680	0.43386824324324325	df0f2d13bb32fd012d4f146dcde2a6ae	-	-	-	-	-	-	-	-	non-mobilizable	NC_011409	0.0378117	Haemophilus influenzae	AF100	-	genus	Haemophilus	genus	Haemophilus	-	-	-
36983_2#99	AF100	5	30677	0.4296052417120318	f5fc5e5b8a46d6f91acb2ea1e992d0a8	-	-	-	-	-	-	-	-	non-mobilizable	NC_011409	0.0281347	Haemophilus influenzae	AF100	-	genus	Haemophilus	genus	Haemophilus	-	-	-
