Taxon,Cluster
SAMEA4621100_fa,1
SAMEA4621403_fa,1
SAMEA4621982_fa,1
SAMEA4621891_fa,1
SAMEA4620297_fa,1
46872_1#163_fa,1
46358_2#225_fa,1
SAMEA4620780_fa,1
SAMEA4622492_fa,1
SAMEA4622787_fa,1
46321_1#223_fa,1
47195_1#100_fa,1
SAMEA4622616_fa,1
47195_1#305_fa,1
SAMEA4622897_fa,1
SAMEA4621922_fa,1
46321_2#121_fa,1
46872_1#101_fa,1
47195_1#11_fa,1
SAMEA4621273_fa,1
46872_1#109_fa,1
47195_1#257_fa,1
SAMEA4621195_fa,1
SAMEA4621372_fa,1
SAMEA4622615_fa,1
SAMEA4622657_fa,1
SAMEA4622214_fa,1
SAMEA4622670_fa,1
46358_2#42_fa,1
SAMEA4620458_fa,1
46872_1#195_fa,1
SAMEA4621054_fa,1
SAMEA5130768_fa,1
SAMEA4621956_fa,1
SAMEA4622937_fa,1
SAMEA4620474_fa,1
SAMEA4620373_fa,1
SAMEA4621954_fa,1
46736_1#241_fa,1
SAMEA4621906_fa,1
47195_1#166_fa,1
46321_1#352_fa,1
46736_1#313_fa,1
46736_1#86_fa,1
47195_1#211_fa,1
46321_2#207_fa,1
46321_1#340_fa,1
47195_1#23_fa,1
SAMEA4622222_fa,1
46472_2#156_fa,1
SAMEA4622391_fa,1
46321_2#47_fa,1
46736_1#85_fa,1
SAMEA4620843_fa,1
46736_1#123_fa,1
SAMEA4622472_fa,1
SAMEA4622310_fa,1
SAMEA4622055_fa,1
SAMEA4620577_fa,1
47195_1#253_fa,1
SAMEA4622017_fa,1
SAMEA4622418_fa,1
SAMEA4621701_fa,1
SAMEA4621317_fa,1
46472_2#343_fa,1
46736_1#350_fa,1
46736_1#92_fa,1
SAMEA4621422_fa,1
SAMEA4620915_fa,1
46736_1#328_fa,1
46321_2#143_fa,1
SAMEA4620939_fa,1
SAMEA4620529_fa,1
46872_1#15_fa,1
SAMEA4622684_fa,1
SAMEA4620550_fa,1
SAMEA4620471_fa,1
SAMEA4620500_fa,1
SAMEA4621588_fa,1
46321_2#175_fa,1
SAMEA4621720_fa,1
SAMEA4621578_fa,1
46472_2#145_fa,1
SAMEA4622769_fa,1
46872_1#97_fa,1
46321_1#315_fa,1
SAMEA4621110_fa,1
SAMEA4621687_fa,1
47195_1#6_fa,1
SAMEA4620498_fa,1
SAMEA4620665_fa,1
SAMEA4621504_fa,1
46321_2#129_fa,1
47195_1#125_fa,1
SAMEA4620789_fa,1
SAMEA4622132_fa,1
46736_1#178_fa,1
SAMEA4621336_fa,1
SAMEA4621878_fa,1
46872_1#143_fa,1
46321_1#19_fa,1
46321_1#309_fa,1
46736_1#285_fa,1
SAMEA4620302_fa,1
SAMEA4620664_fa,1
SAMEA4622660_fa,1
46736_1#188_fa,1
46872_1#137_fa,1
46321_1#337_fa,1
SAMEA4620382_fa,1
SAMEA4620660_fa,1
SAMEA4620433_fa,1
SAMEA4621888_fa,1
46736_1#21_fa,1
SAMEA4622732_fa,1
SAMEA4621131_fa,1
SAMEA4620588_fa,1
46321_2#370_fa,1
46736_1#121_fa,1
47195_1#31_fa,1
46321_1#57_fa,1
SAMEA4621176_fa,1
46472_2#182_fa,1
SAMEA4622912_fa,1
SAMEA4620727_fa,1
SAMEA4622002_fa,1
46358_2#352_fa,1
SAMEA4622844_fa,1
47195_1#233_fa,1
SAMEA4620565_fa,1
SAMEA4621174_fa,1
SAMEA4620378_fa,1
SAMEA4621835_fa,1
SAMEA4621641_fa,1
SAMEA4621428_fa,1
SAMEA4620552_fa,1
SAMEA4622045_fa,1
SAMEA4622637_fa,1
46358_2#80_fa,1
46736_1#159_fa,1
SAMEA4620736_fa,1
47195_1#16_fa,1
SAMEA4622029_fa,1
SAMEA4621101_fa,1
46321_1#213_fa,1
SAMEA4620314_fa,1
SAMEA4620364_fa,1
SAMEA4621979_fa,1
46321_2#183_fa,1
SAMEA4621062_fa,1
SAMEA4620918_fa,1
46321_2#177_fa,1
47195_1#37_fa,1
SAMEA4621480_fa,1
SAMEA4621127_fa,1
SAMEA4621175_fa,1
SAMEA4620839_fa,1
SAMEA4622860_fa,1
SAMEA5130807_fa,1
47195_1#236_fa,1
SAMEA4622263_fa,1
SAMEA5130860_fa,1
46321_2#280_fa,1
47195_1#121_fa,1
46321_1#256_fa,1
46472_2#60_fa,1
SAMEA4621404_fa,1
SAMEA4620384_fa,1
46736_1#332_fa,1
SAMEA4621441_fa,1
46321_2#77_fa,1
SAMEA4620595_fa,1
SAMEA4622139_fa,1
SAMEA4621395_fa,1
47195_1#280_fa,1
SAMEA4620528_fa,1
46472_2#305_fa,1
SAMEA4622659_fa,1
SAMEA4621142_fa,1
SAMEA4622810_fa,1
46321_1#125_fa,1
46736_1#63_fa,1
SAMEA4621427_fa,1
SAMEA4622666_fa,1
SAMEA4622313_fa,1
SAMEA4622951_fa,1
47195_1#40_fa,1
47195_1#119_fa,1
SAMEA4621646_fa,1
47195_1#14_fa,1
47195_1#217_fa,1
46321_2#346_fa,1
SAMEA4622557_fa,1
SAMEA4622644_fa,1
46321_2#297_fa,1
SAMEA4620467_fa,1
46358_2#254_fa,1
SAMEA4621686_fa,1
SAMEA4620387_fa,1
SAMEA5130751_fa,1
SAMEA4621633_fa,1
46321_1#28_fa,1
46321_2#224_fa,1
47195_1#123_fa,1
SAMEA4620973_fa,1
SAMEA4622248_fa,1
SAMEA4621890_fa,1
SAMEA4621608_fa,1
SAMEA4622827_fa,1
46736_1#219_fa,1
SAMEA4622543_fa,1
46321_2#355_fa,1
47195_1#78_fa,1
SAMEA4622864_fa,1
46321_1#336_fa,1
47195_1#140_fa,1
46358_2#324_fa,1
SAMEA4622750_fa,1
SAMEA4620971_fa,1
SAMEA4621333_fa,1
SAMEA4621741_fa,1
SAMEA4621900_fa,1
46321_2#258_fa,1
46358_2#244_fa,1
46321_1#22_fa,1
47195_1#279_fa,1
SAMEA4620508_fa,1
SAMEA4621536_fa,1
46321_2#291_fa,1
46321_2#214_fa,1
47195_1#25_fa,1
46358_2#374_fa,1
SAMEA5130845_fa,1
SAMEA4622166_fa,1
SAMEA4622185_fa,1
46321_1#215_fa,1
46321_2#67_fa,1
SAMEA4620560_fa,1
46321_2#271_fa,1
SAMEA4620366_fa,1
46321_2#209_fa,1
SAMEA4620273_fa,1
SAMEA4620493_fa,1
SAMEA4621206_fa,1
SAMEA4620838_fa,1
SAMEA4622280_fa,1
SAMEA4621001_fa,1
47195_1#311_fa,1
46358_2#106_fa,1
SAMEA4621328_fa,1
SAMEA4621727_fa,1
SAMEA5130882_fa,1
46358_2#274_fa,1
SAMEA4620455_fa,1
SAMEA4621550_fa,1
46321_1#255_fa,1
SAMEA4622473_fa,1
46358_2#129_fa,1
46736_1#321_fa,1
46321_2#307_fa,1
46321_2#46_fa,1
SAMEA4621834_fa,1
SAMEA4621958_fa,1
SAMEA4622555_fa,1
SAMEA4622269_fa,1
SAMEA4622514_fa,1
SAMEA4620402_fa,1
SAMEA4621613_fa,1
SAMEA4621534_fa,1
SAMEA4622175_fa,1
SAMEA4620282_fa,1
SAMEA4621558_fa,1
SAMEA4621833_fa,1
SAMEA4620432_fa,1
SAMEA5130875_fa,1
46321_1#128_fa,1
SAMEA4621535_fa,1
SAMEA4620569_fa,1
47195_1#169_fa,1
46472_2#342_fa,1
47195_1#2_fa,1
46358_2#297_fa,1
SAMEA4621634_fa,1
46321_2#123_fa,1
46472_2#276_fa,1
46358_2#100_fa,1
SAMEA4620844_fa,1
47195_1#105_fa,1
SAMEA4621520_fa,1
SAMEA4622321_fa,1
46358_2#172_fa,1
46472_2#340_fa,1
46472_2#220_fa,1
46736_1#247_fa,1
46321_2#125_fa,1
SAMEA5130808_fa,1
SAMEA4622303_fa,1
SAMEA4621004_fa,1
SAMEA4621731_fa,1
47195_1#215_fa,1
46321_2#210_fa,1
SAMEA4622091_fa,1
47195_1#243_fa,1
46358_2#218_fa,1
46321_1#18_fa,1
SAMEA5130880_fa,1
46321_2#185_fa,1
46736_1#353_fa,1
46321_2#305_fa,1
SAMEA4620594_fa,1
SAMEA4622431_fa,1
SAMEA4622475_fa,1
46321_2#219_fa,1
SAMEA4622540_fa,1
SAMEA4622854_fa,1
46736_1#152_fa,1
SAMEA4622443_fa,1
46736_1#128_fa,1
46321_2#41_fa,1
46358_2#240_fa,1
SAMEA5130809_fa,1
SAMEA4622494_fa,1
46872_1#65_fa,1
46736_1#251_fa,1
SAMEA4620399_fa,1
SAMEA4622044_fa,1
SAMEA4621584_fa,1
SAMEA4620910_fa,1
SAMEA4621416_fa,1
SAMEA4621434_fa,1
46321_2#336_fa,1
SAMEA4621777_fa,1
46736_1#281_fa,1
SAMEA4622118_fa,1
SAMEA4620941_fa,1
46736_1#269_fa,1
SAMEA4620385_fa,1
SAMEA4622198_fa,1
SAMEA4622648_fa,1
46736_1#273_fa,1
46736_1#151_fa,1
46872_1#105_fa,1
SAMEA4622036_fa,1
SAMEA5130863_fa,1
46872_1#69_fa,1
SAMEA4622215_fa,1
46358_2#263_fa,1
46321_1#241_fa,1
46736_1#339_fa,1
SAMEA4620591_fa,1
47195_1#36_fa,1
SAMEA4620798_fa,1
SAMEA4620907_fa,1
SAMEA4620520_fa,1
46358_2#248_fa,1
SAMEA4620279_fa,1
SAMEA4621702_fa,1
47195_1#204_fa,1
46358_2#103_fa,1
SAMEA4621990_fa,1
46872_1#107_fa,1
SAMEA4621297_fa,1
SAMEA4621200_fa,1
SAMEA4621927_fa,1
46358_2#208_fa,1
SAMEA4622021_fa,1
SAMEA4620277_fa,1
SAMEA4621961_fa,1
46321_1#20_fa,1
46321_2#281_fa,1
SAMEA4620972_fa,1
SAMEA4621478_fa,1
46472_2#373_fa,1
46872_1#13_fa,1
SAMEA4622435_fa,1
SAMEA5130777_fa,1
SAMEA4621648_fa,1
SAMEA4620436_fa,1
SAMEA4620655_fa,1
46321_2#263_fa,1
46472_2#154_fa,1
46472_2#58_fa,1
SAMEA4620486_fa,1
SAMEA4620499_fa,1
SAMEA4620673_fa,1
SAMEA4621143_fa,1
SAMEA4621313_fa,1
SAMEA4621889_fa,1
47195_1#237_fa,1
46321_1#290_fa,1
SAMEA4620296_fa,1
SAMEA4621605_fa,1
SAMEA4622231_fa,1
SAMEA4621590_fa,1
SAMEA4620327_fa,1
SAMEA4622235_fa,1
SAMEA4621957_fa,1
46472_2#179_fa,1
46736_1#243_fa,1
SAMEA4622209_fa,1
SAMEA4621733_fa,1
SAMEA4620546_fa,1
SAMEA4621047_fa,1
47195_1#329_fa,1
47195_1#199_fa,1
47195_1#175_fa,1
SAMEA4621773_fa,1
SAMEA4620575_fa,1
46321_1#310_fa,1
SAMEA4621597_fa,1
SAMEA4622373_fa,1
SAMEA4622277_fa,1
SAMEA5130761_fa,1
46736_1#212_fa,1
SAMEA4620319_fa,1
SAMEA4620473_fa,1
SAMEA4621000_fa,1
SAMEA4622351_fa,1
SAMEA4621433_fa,1
46321_2#362_fa,1
SAMEA4621655_fa,1
SAMEA4622874_fa,1
SAMEA4622430_fa,1
SAMEA4622618_fa,1
SAMEA4621187_fa,1
SAMEA4621288_fa,1
SAMEA4621185_fa,1
46358_2#8_fa,1
SAMEA4621513_fa,1
SAMEA5130748_fa,1
SAMEA4621380_fa,1
SAMEA4621876_fa,1
46321_1#317_fa,1
SAMEA4622145_fa,1
SAMEA4622311_fa,1
SAMEA4620916_fa,1
46358_2#321_fa,1
SAMEA4620301_fa,1
46736_1#32_fa,1
SAMEA4620405_fa,1
SAMEA4621527_fa,1
SAMEA4620435_fa,1
SAMEA4621046_fa,1
46321_2#79_fa,1
SAMEA5130764_fa,1
SAMEA4622686_fa,1
46358_2#141_fa,1
SAMEA5130861_fa,1
46321_2#372_fa,1
46736_1#31_fa,1
SAMEA4620312_fa,1
SAMEA4620502_fa,1
SAMEA4621812_fa,1
SAMEA4620991_fa,1
46321_2#40_fa,1
SAMEA4621356_fa,1
47195_1#337_fa,1
SAMEA5130821_fa,1
SAMEA4622630_fa,1
SAMEA4621767_fa,1
46472_2#150_fa,1
47195_1#143_fa,1
46321_2#233_fa,1
46472_2#84_fa,1
SAMEA4622920_fa,1
SAMEA4620509_fa,1
47195_1#284_fa,1
SAMEA4621358_fa,1
46321_2#151_fa,1
46321_2#295_fa,1
46872_1#169_fa,1
SAMEA4620791_fa,1
SAMEA4621173_fa,1
SAMEA4622780_fa,1
SAMEA4621824_fa,1
47195_1#1_fa,1
46736_1#117_fa,1
46321_1#312_fa,1
SAMEA4620730_fa,1
SAMEA4622147_fa,1
SAMEA4620516_fa,1
SAMEA4620371_fa,1
SAMEA4622707_fa,1
SAMEA4623052_fa,1
46321_1#281_fa,1
47195_1#71_fa,1
SAMEA4620395_fa,1
SAMEA4621713_fa,1
SAMEA4622924_fa,1
46321_1#157_fa,1
SAMEA4620374_fa,1
SAMEA4621102_fa,1
46358_2#132_fa,1
47195_1#183_fa,1
SAMEA4621456_fa,1
SAMEA4622191_fa,1
SAMEA4620504_fa,1
SAMEA4622048_fa,1
46358_2#346_fa,1
46321_2#91_fa,1
46472_2#177_fa,1
46321_2#257_fa,1
47195_1#260_fa,1
SAMEA4621374_fa,1
SAMEA4621263_fa,1
47195_1#42_fa,1
SAMEA4622092_fa,1
46736_1#331_fa,1
SAMEA5130873_fa,1
SAMEA4622467_fa,1
SAMEA4621769_fa,1
SAMEA4622513_fa,1
46321_1#177_fa,1
SAMEA4621486_fa,1
47195_1#134_fa,1
SAMEA4620557_fa,1
46321_2#195_fa,1
SAMEA4620524_fa,1
SAMEA4621753_fa,1
47195_1#234_fa,1
46736_1#211_fa,1
SAMEA4621721_fa,1
SAMEA4622390_fa,1
46358_2#382_fa,1
SAMEA5130891_fa,1
SAMEA4622335_fa,1
SAMEA4621602_fa,1
SAMEA4620351_fa,1
46321_2#87_fa,1
46872_1#71_fa,1
SAMEA4622695_fa,1
46321_2#218_fa,1
SAMEA4621345_fa,1
SAMEA4621971_fa,1
SAMEA4622706_fa,1
SAMEA4620739_fa,1
46321_1#113_fa,1
SAMEA4621789_fa,1
SAMEA4622981_fa,1
SAMEA4621955_fa,1
SAMEA4621724_fa,1
SAMEA4622822_fa,1
SAMEA4622765_fa,1
46321_1#369_fa,1
46736_1#57_fa,1
47195_1#151_fa,1
SAMEA4622675_fa,1
SAMEA4620913_fa,1
SAMEA4621344_fa,1
SAMEA4621696_fa,1
SAMEA4620352_fa,1
SAMEA4621616_fa,1
SAMEA4620674_fa,1
46321_2#356_fa,1
SAMEA4621931_fa,1
SAMEA4622581_fa,1
SAMEA4621123_fa,1
46321_1#87_fa,1
46358_2#36_fa,1
46472_2#86_fa,1
SAMEA4621204_fa,1
SAMEA4621397_fa,1
SAMEA4622454_fa,1
SAMEA4621052_fa,1
SAMEA5130787_fa,1
SAMEA4620512_fa,1
SAMEA4620850_fa,1
46872_1#131_fa,1
46358_2#131_fa,1
46736_1#220_fa,1
SAMEA4621384_fa,1
SAMEA4620530_fa,1
SAMEA4622379_fa,1
SAMEA4622330_fa,1
SAMEA4622538_fa,1
46321_2#141_fa,1
46736_1#216_fa,1
SAMEA4620415_fa,1
46358_2#342_fa,1
SAMEA4622230_fa,1
SAMEA5130746_fa,1
46321_1#249_fa,1
SAMEA4622477_fa,1
46736_1#154_fa,1
SAMEA5130767_fa,1
SAMEA4621675_fa,1
SAMEA4621852_fa,1
SAMEA4620970_fa,1
SAMEA4622797_fa,1
SAMEA4620444_fa,1
SAMEA4622319_fa,1
46321_2#253_fa,1
SAMEA4621981_fa,1
46736_1#245_fa,1
46736_1#189_fa,1
SAMEA4621180_fa,1
46736_1#157_fa,1
SAMEA4622602_fa,1
46358_2#222_fa,1
47195_1#19_fa,1
SAMEA4620794_fa,1
SAMEA4620786_fa,1
SAMEA4621695_fa,1
46736_1#184_fa,1
SAMEA4622515_fa,1
SAMEA4621647_fa,1
SAMEA4621821_fa,1
SAMEA4622525_fa,1
SAMEA4620320_fa,1
46736_1#145_fa,1
SAMEA4622830_fa,1
SAMEA4620461_fa,1
46321_2#101_fa,1
46736_1#23_fa,1
SAMEA4621723_fa,1
SAMEA4622738_fa,1
SAMEA4621700_fa,1
SAMEA4622104_fa,1
SAMEA4622877_fa,1
SAMEA4620835_fa,1
46321_1#209_fa,1
SAMEA4621547_fa,1
46321_1#371_fa,1
SAMEA4621658_fa,1
SAMEA4620324_fa,1
SAMEA4622137_fa,1
SAMEA4622138_fa,1
SAMEA4622527_fa,1
46321_1#345_fa,1
47195_1#308_fa,1
SAMEA4621189_fa,1
47195_1#21_fa,1
46472_2#282_fa,1
47195_1#223_fa,1
SAMEA4621190_fa,1
46472_2#183_fa,1
SAMEA4621318_fa,1
SAMEA4622066_fa,1
SAMEA4620779_fa,1
SAMEA4620987_fa,1
47195_1#3_fa,1
SAMEA4620349_fa,1
SAMEA4620735_fa,1
SAMEA4620851_fa,1
46321_1#211_fa,1
SAMEA4621676_fa,1
46358_2#299_fa,1
SAMEA4621565_fa,1
SAMEA4620318_fa,1
SAMEA4622356_fa,1
47195_1#155_fa,1
SAMEA4622150_fa,1
SAMEA4621487_fa,1
SAMEA4621408_fa,1
46321_1#250_fa,1
SAMEA4621366_fa,1
SAMEA4620447_fa,1
SAMEA4620661_fa,1
46472_2#307_fa,1
SAMEA4621448_fa,1
SAMEA4622062_fa,1
SAMEA4621638_fa,1
46358_2#360_fa,1
46736_1#183_fa,1
47195_1#164_fa,1
SAMEA4621076_fa,1
SAMEA4620347_fa,1
47195_1#133_fa,1
47195_1#332_fa,1
SAMEA4620567_fa,1
SAMEA4622388_fa,1
47195_1#97_fa,1
SAMEA4622112_fa,1
46736_1#255_fa,1
46736_1#56_fa,1
46736_1#28_fa,1
46472_2#344_fa,1
47195_1#290_fa,1
SAMEA4622246_fa,1
46321_2#55_fa,1
SAMEA4621499_fa,1
SAMEA5130881_fa,1
46321_2#259_fa,1
SAMEA4620783_fa,1
46736_1#215_fa,1
SAMEA4621583_fa,1
46321_2#63_fa,1
46321_1#189_fa,1
SAMEA4620359_fa,1
46736_1#217_fa,1
46321_2#158_fa,1
47195_1#196_fa,1
47195_1#95_fa,1
SAMEA4622760_fa,1
SAMEA4620494_fa,1
SAMEA4621563_fa,1
SAMEA4621877_fa,1
SAMEA4620580_fa,1
SAMEA4620521_fa,1
46736_1#341_fa,1
46321_1#185_fa,1
SAMEA4622811_fa,1
SAMEA5130877_fa,1
SAMEA5130770_fa,1
SAMEA4620386_fa,1
46872_1#35_fa,1
46358_2#294_fa,1
46472_2#309_fa,1
46321_2#272_fa,1
SAMEA4621438_fa,1
47195_1#209_fa,1
46321_2#254_fa,1
SAMEA4622619_fa,1
46358_2#5_fa,1
SAMEA4620914_fa,1
46872_1#99_fa,1
SAMEA4622419_fa,1
46472_2#243_fa,1
SAMEA4623234_fa,1
46321_2#340_fa,1
46358_2#33_fa,1
46472_2#287_fa,1
SAMEA4622802_fa,1
SAMEA4621903_fa,1
46358_2#78_fa,1
SAMEA4622756_fa,1
47195_1#197_fa,1
SAMEA4620517_fa,1
SAMEA4622366_fa,1
47195_1#339_fa,1
SAMEA4620441_fa,1
46358_2#2_fa,1
SAMEA4621265_fa,1
46472_2#119_fa,1
46472_2#249_fa,1
47195_1#43_fa,1
46321_2#113_fa,1
SAMEA4621620_fa,1
SAMEA4621908_fa,1
SAMEA4620924_fa,1
SAMEA4620929_fa,1
SAMEA4621921_fa,1
SAMEA4622903_fa,1
SAMEA4621269_fa,1
47195_1#208_fa,1
SAMEA4622412_fa,1
46321_2#273_fa,1
47195_1#225_fa,1
SAMEA4622204_fa,1
SAMEA4622266_fa,1
SAMEA4621930_fa,1
SAMEA4621677_fa,1
46321_1#342_fa,1
46321_2#182_fa,1
SAMEA4621488_fa,1
SAMEA4622285_fa,1
SAMEA4622057_fa,1
SAMEA4622674_fa,1
SAMEA4621991_fa,1
SAMEA4620926_fa,1
46472_2#275_fa,1
SAMEA4622193_fa,1
SAMEA4620406_fa,1
SAMEA4620570_fa,1
46472_2#370_fa,1
46736_1#309_fa,1
46358_2#102_fa,1
SAMEA4622376_fa,1
SAMEA4621044_fa,1
47195_1#259_fa,1
46358_2#328_fa,1
SAMEA5130776_fa,1
SAMEA4620274_fa,1
47195_1#144_fa,1
47195_1#4_fa,1
46358_2#1_fa,1
46736_1#181_fa,1
SAMEA4620485_fa,1
46472_2#318_fa,1
SAMEA4622610_fa,1
SAMEA4621987_fa,1
46472_2#221_fa,1
46872_1#173_fa,1
SAMEA4622539_fa,1
46736_1#223_fa,1
SAMEA4621674_fa,1
SAMEA4621308_fa,1
SAMEA4622245_fa,1
SAMEA5130773_fa,1
46872_1#39_fa,1
SAMEA4620329_fa,1
46321_2#83_fa,1
SAMEA4620417_fa,1
46736_1#96_fa,1
47195_1#145_fa,1
SAMEA4622361_fa,1
SAMEA4622345_fa,1
SAMEA4621529_fa,1
46736_1#289_fa,1
46358_2#310_fa,1
SAMEA4622709_fa,1
46321_1#245_fa,1
SAMEA4620284_fa,1
46358_2#258_fa,1
SAMEA4622708_fa,1
46321_1#248_fa,1
SAMEA4622805_fa,1
SAMEA4621559_fa,1
46358_2#260_fa,1
SAMEA4620741_fa,1
SAMEA4622039_fa,1
46321_2#29_fa,1
46736_1#116_fa,1
47195_1#98_fa,1
SAMEA4621112_fa,1
46472_2#185_fa,1
SAMEA4622466_fa,1
SAMEA4620413_fa,1
46321_2#289_fa,1
SAMEA4620731_fa,1
SAMEA5130920_fa,1
46472_2#116_fa,1
46358_2#327_fa,1
46736_1#282_fa,1
SAMEA4621311_fa,1
47195_1#262_fa,1
46358_2#348_fa,1
SAMEA5130822_fa,1
47195_1#70_fa,1
SAMEA4621561_fa,1
46321_2#99_fa,1
46472_2#155_fa,1
SAMEA4622434_fa,1
47195_1#278_fa,1
SAMEA4622966_fa,1
SAMEA4620372_fa,1
SAMEA4620984_fa,1
SAMEA4622911_fa,1
46321_2#358_fa,1
SAMEA4621744_fa,1
46736_1#29_fa,1
SAMEA4620523_fa,1
46472_2#121_fa,1
SAMEA4621182_fa,1
SAMEA4622205_fa,1
SAMEA4621119_fa,1
SAMEA4621459_fa,1
46321_1#121_fa,1
SAMEA4620653_fa,1
46736_1#311_fa,1
SAMEA4622825_fa,1
47195_1#265_fa,1
46736_1#317_fa,1
46321_1#146_fa,1
SAMEA4621412_fa,1
SAMEA4620568_fa,1
46736_1#277_fa,1
SAMEA4620853_fa,1
SAMEA4620905_fa,1
46872_1#193_fa,1
SAMEA4622547_fa,1
46358_2#340_fa,1
46736_1#293_fa,1
SAMEA4621551_fa,1
SAMEA4621820_fa,1
SAMEA4622917_fa,1
46736_1#24_fa,1
SAMEA4621644_fa,1
SAMEA4622144_fa,1
47195_1#68_fa,1
SAMEA4621710_fa,1
46321_1#282_fa,1
47195_1#107_fa,1
SAMEA4620578_fa,1
46736_1#187_fa,1
SAMEA4621796_fa,1
SAMEA4622480_fa,1
SAMEA4621118_fa,1
46736_1#113_fa,1
SAMEA4620466_fa,1
46321_1#285_fa,1
SAMEA4622793_fa,1
SAMEA5130790_fa,1
SAMEA4620322_fa,1
46321_1#95_fa,1
SAMEA4620285_fa,1
SAMEA4620488_fa,1
SAMEA4621463_fa,1
SAMEA4622819_fa,1
46321_2#21_fa,1
SAMEA4620442_fa,1
SAMEA4622526_fa,1
SAMEA5130852_fa,1
SAMEA4622237_fa,1
46872_1#1_fa,1
46321_2#80_fa,1
SAMEA4620867_fa,1
47195_1#255_fa,1
46736_1#127_fa,1
46736_1#233_fa,1
47195_1#44_fa,1
SAMEA4621842_fa,1
SAMEA4621589_fa,1
46736_1#83_fa,1
SAMEA4621717_fa,1
SAMEA4622627_fa,1
46872_1#139_fa,1
SAMEA4620425_fa,1
SAMEA4621229_fa,1
46736_1#190_fa,1
SAMEA4622993_fa,1
SAMEA4620289_fa,1
SAMEA4622239_fa,1
SAMEA4620286_fa,1
SAMEA4622556_fa,1
SAMEA4620390_fa,1
SAMEA4621951_fa,1
46736_1#295_fa,1
SAMEA4621532_fa,1
46321_2#332_fa,1
SAMEA4622306_fa,1
SAMEA4620539_fa,1
SAMEA4621306_fa,1
46736_1#19_fa,1
46358_2#170_fa,1
SAMEA4620305_fa,1
SAMEA4622869_fa,1
46736_1#254_fa,1
SAMEA5130892_fa,1
46321_2#349_fa,1
SAMEA4620309_fa,1
46321_1#373_fa,1
SAMEA4621970_fa,1
SAMEA4622052_fa,1
46321_1#29_fa,1
46358_2#296_fa,1
SAMEA4620448_fa,1
46736_1#356_fa,1
SAMEA4621606_fa,1
SAMEA4622883_fa,1
47195_1#59_fa,1
SAMEA4620361_fa,1
SAMEA4620434_fa,1
SAMEA4620280_fa,1
SAMEA4621886_fa,1
SAMEA4622318_fa,1
SAMEA4622590_fa,1
SAMEA4622519_fa,1
SAMEA4621178_fa,1
46472_2#152_fa,1
SAMEA4622289_fa,1
SAMEA4620439_fa,1
46321_2#212_fa,1
46321_2#309_fa,1
SAMEA4621952_fa,1
SAMEA4622724_fa,1
SAMEA4620573_fa,1
SAMEA4622720_fa,1
SAMEA4622000_fa,1
46358_2#19_fa,1
SAMEA4621105_fa,1
SAMEA4621609_fa,1
46321_2#319_fa,1
46321_1#278_fa,1
46321_1#88_fa,1
SAMEA4620909_fa,1
46358_2#101_fa,1
SAMEA4622257_fa,1
SAMEA4620796_fa,1
SAMEA4620797_fa,1
46736_1#242_fa,1
46321_2#66_fa,1
SAMEA4621268_fa,1
46321_2#361_fa,1
SAMEA4621201_fa,1
SAMEA4622548_fa,1
46321_2#213_fa,1
46321_2#328_fa,1
46358_2#44_fa,1
SAMEA4620561_fa,1
SAMEA4622478_fa,1
47195_1#201_fa,1
46321_1#284_fa,1
SAMEA4621387_fa,1
SAMEA4622309_fa,1
46358_2#238_fa,1
SAMEA4621743_fa,1
SAMEA4622561_fa,1
46321_2#344_fa,1
46736_1#297_fa,1
SAMEA4622448_fa,1
46321_2#250_fa,1
46472_2#313_fa,1
SAMEA4621181_fa,1
SAMEA4622065_fa,1
47195_1#33_fa,1
46358_2#256_fa,1
46321_2#278_fa,1
46321_1#305_fa,1
47195_1#12_fa,1
SAMEA4620566_fa,1
SAMEA4622172_fa,1
SAMEA4622812_fa,1
SAMEA4621685_fa,1
SAMEA4621730_fa,1
SAMEA4620460_fa,1
SAMEA4621053_fa,1
46321_2#217_fa,1
SAMEA4622083_fa,1
SAMEA4622116_fa,1
SAMEA4621670_fa,1
SAMEA4622064_fa,1
SAMEA4622665_fa,1
46872_1#161_fa,1
46736_1#52_fa,1
SAMEA4622262_fa,1
46321_1#287_fa,1
47195_1#162_fa,1
SAMEA5130816_fa,1
SAMEA4622251_fa,1
47195_1#10_fa,1
SAMEA4620294_fa,1
SAMEA4620445_fa,1
SAMEA4621757_fa,1
SAMEA4622425_fa,1
SAMEA4622009_fa,1
SAMEA4621953_fa,1
46472_2#26_fa,1
46472_2#306_fa,1
SAMEA4622322_fa,1
SAMEA4621329_fa,1
SAMEA4622292_fa,2
SAMEA4621420_fa,2
47195_1#81_fa,2
46472_2#147_fa,2
46736_1#354_fa,2
SAMEA4621133_fa,2
SAMEA4622664_fa,2
SAMEA4621904_fa,2
SAMEA4622459_fa,2
47195_1#135_fa,2
47195_1#127_fa,2
47195_1#198_fa,2
46736_1#214_fa,2
46358_2#168_fa,2
SAMEA4621942_fa,2
47195_1#137_fa,2
46736_1#185_fa,2
SAMEA4620719_fa,2
SAMEA5130757_fa,2
47195_1#303_fa,2
46358_2#246_fa,2
SAMEA4620367_fa,2
SAMEA4622647_fa,2
47195_1#171_fa,2
47195_1#80_fa,2
46472_2#127_fa,2
46472_2#157_fa,2
SAMEA4621472_fa,2
SAMEA4620792_fa,2
