Taxon,Cluster
36985_1#245_fa,260
36773_2#149_fa,260
46321_1#81_fa,260
36774_2#190_fa,260
36812_1#86_fa,260
4603,260
4032,260
5195,260
46472_2#123_fa,260
17955,260
4779,260
46472_2#90_fa,260
38087_1#188_fa,260
17966,260
46321_2#15_fa,260
46321_2#220_fa,260
36812_1#301_fa,260
46358_2#186_fa,260
36774_1#67_fa,260
36812_1#383_fa,260
36774_1#108_fa,260
36984_2#113_fa,260
36774_1#331_fa,260
48373_1#46_fa,260
36774_2#267_fa,260
5253,260
17808,260
17896,260
19455,260
36812_1#87_fa,260
19529,260
4657,260
5336,260
46358_2#381_fa,260
48373_1#309_fa,260
48373_1#66_fa,260
36774_2#14_fa,260
36812_1#258_fa,260
5312,260
46321_1#51_fa,260
37017_2#252_fa,260
5217,260
5069,260
36812_1#195_fa,260
5358,260
46358_2#26_fa,260
36774_1#209_fa,260
37017_2#192_fa,260
37017_1#342_fa,260
17950,260
3369,260
36774_1#124_fa,260
3211,260
36985_2#301_fa,260
46358_2#266_fa,260
36774_2#363_fa,260
48373_1#131_fa,260
36983_1#103_fa,260
5222,260
36774_2#109_fa,260
4458,260
3304,260
3326,260
37017_2#8_fa,260
5363,260
4259,260
37017_2#145_fa,260
3233,260
36812_1#230_fa,260
36773_2#273_fa,260
46321_2#170_fa,260
36774_1#216_fa,260
36983_1#358_fa,260
46358_2#157_fa,260
36774_2#341_fa,260
5287,260
4781,260
5164,260
4556,260
5273,260
5420,260
48373_1#82_fa,260
37017_1#275_fa,260
4435,260
36774_1#254_fa,260
4089,260
36812_1#44_fa,260
48373_1#166_fa,260
48373_1#182_fa,260
17947,260
36774_1#36_fa,260
36774_2#220_fa,260
48373_1#354_fa,261
36984_2#273_fa,261
17806,261
36774_2#277_fa,261
36774_2#132_fa,261
36774_2#243_fa,261
3226,261
5228,261
5778,261
48373_1#344_fa,261
5290,261
4802,261
3287,261
36985_1#201_fa,261
3814,261
17913,261
48373_1#110_fa,261
36774_1#246_fa,261
48373_1#365_fa,261
48373_1#49_fa,261
5791,261
48373_1#23_fa,261
36774_2#7_fa,261
38087_1#155_fa,261
4020,261
36984_2#151_fa,261
5814,261
37017_2#47_fa,261
36774_1#262_fa,261
15923,261
3535,261
38087_1#210_fa,261
38087_1#179_fa,261
46358_2#295_fa,261
3515,261
37822_1#23_fa,261
36985_2#174_fa,261
48373_1#324_fa,261
36812_2#153_fa,261
3452,261
37017_2#196_fa,261
5369,261
48373_1#156_fa,261
19530,261
4765,261
36982_2#30_fa,261
5301,261
36773_2#40_fa,261
36985_1#77_fa,261
48373_1#43_fa,261
38087_1#92_fa,261
46358_2#223_fa,261
48373_1#249_fa,261
4052,261
5194,261
37311_1#139_fa,261
4854,261
37017_2#236_fa,261
3242,261
48373_1#163_fa,261
37311_1#131_fa,261
5196,261
48373_1#2_fa,261
5335,261
46321_2#365_fa,261
36774_1#139_fa,261
4646,261
46358_2#4_fa,261
36984_2#176_fa,261
5781,261
36774_1#145_fa,261
36984_2#66_fa,261
36812_1#36_fa,261
37017_2#327_fa,261
46321_1#277_fa,261
36773_2#194_fa,261
46358_2#301_fa,261
38087_1#372_fa,261
46358_2#35_fa,261
36985_2#314_fa,261
48373_1#124_fa,261
4427,261
36773_2#296_fa,261
4054,261
36774_2#20_fa,261
36983_1#261_fa,261
4103,261
3451,261
3822,261
4086,261
48373_1#321_fa,261
36985_2#241_fa,261
36812_2#373_fa,261
5337,261
38087_1#120_fa,261
46358_2#155_fa,261
3944,261
36773_2#29_fa,261
36774_2#128_fa,261
5315,261
36812_2#212_fa,261
36773_2#363_fa,261
36773_2#38_fa,261
46321_1#348_fa,261
46321_2#48_fa,261
19502,261
3426,261
36984_2#81_fa,261
37017_2#119_fa,261
36774_2#279_fa,261
4896,262
5365,262
17897,262
5170,262
46358_2#54_fa,262
3589,262
5626,262
4400,262
36982_2#18_fa,262
5224,262
48373_1#357_fa,262
3590,262
4614,262
5168,262
48373_1#348_fa,262
48373_1#343_fa,262
16529,262
4893,262
46321_2#105_fa,262
3543,262
3350,262
4205,262
5322,262
48373_1#24_fa,262
48373_1#219_fa,262
48373_1#342_fa,262
48373_1#133_fa,262
46321_1#216_fa,262
48373_1#81_fa,262
5805,262
48373_1#125_fa,262
4883,262
36985_2#260_fa,262
46358_2#124_fa,262
17918,262
48373_1#134_fa,262
48373_1#152_fa,262
46358_2#189_fa,262
36984_2#310_fa,262
36985_1#292_fa,262
36985_2#87_fa,262
37017_1#210_fa,262
36982_2#84_fa,262
5801,262
48373_1#328_fa,262
36984_2#188_fa,262
46358_2#241_fa,262
4796,262
4007,262
16566,262
16590,262
48373_1#42_fa,262
46358_2#96_fa,262
46321_2#232_fa,262
48373_1#253_fa,262
5389,262
36773_2#220_fa,262
36983_2#84_fa,262
5241,262
36982_2#82_fa,262
46358_2#339_fa,262
16567,262
48373_1#247_fa,262
36812_1#116_fa,262
36812_1#349_fa,262
3974,262
3588,262
3602,262
46321_2#345_fa,262
4758,262
3230,262
48373_1#74_fa,262
48373_1#143_fa,262
48373_1#106_fa,262
4061,262
46358_2#176_fa,262
16574,262
48373_1#242_fa,262
4762,262
46358_2#158_fa,262
48373_1#358_fa,262
17798,262
4862,262
46358_2#304_fa,262
3320,262
46358_2#177_fa,262
36983_1#154_fa,262
4226,262
3825,262
46321_2#221_fa,262
5441,262
5167,262
48373_1#361_fa,262
4276,262
3936,262
3298,262
36985_1#129_fa,263
46358_2#17_fa,263
36812_1#203_fa,263
36812_1#74_fa,263
36773_2#318_fa,263
36812_1#216_fa,263
36773_2#64_fa,263
36774_1#69_fa,263
37017_2#54_fa,263
36985_2#140_fa,263
37017_1#120_fa,263
36985_2#300_fa,263
36812_1#327_fa,263
36773_2#183_fa,263
36812_1#14_fa,263
36985_2#59_fa,263
46321_1#358_fa,263
5262,263
37017_2#23_fa,263
46321_1#82_fa,263
36985_1#85_fa,263
5409,263
36985_2#67_fa,263
37017_2#77_fa,263
36985_2#363_fa,263
36985_2#184_fa,263
36983_1#271_fa,263
36985_1#73_fa,263
36984_2#295_fa,263
36985_2#139_fa,263
36983_2#170_fa,263
36985_1#275_fa,263
36985_2#312_fa,263
37017_2#243_fa,263
36773_2#370_fa,263
36812_1#193_fa,263
37017_1#253_fa,263
36773_2#233_fa,263
46321_2#162_fa,263
36984_2#341_fa,263
36773_2#47_fa,263
36812_2#288_fa,263
36985_2#293_fa,263
36985_1#254_fa,263
36773_2#55_fa,263
36774_1#32_fa,263
36983_1#288_fa,263
36773_2#13_fa,263
36983_2#71_fa,263
36985_1#249_fa,263
36812_2#180_fa,263
36984_2#343_fa,263
36812_1#356_fa,263
36812_1#282_fa,263
36985_2#304_fa,263
36774_1#101_fa,263
36985_1#49_fa,263
36985_1#88_fa,263
36985_2#46_fa,263
36773_2#305_fa,263
36985_2#195_fa,263
36983_1#371_fa,263
36985_2#154_fa,263
36812_1#82_fa,263
36985_2#248_fa,263
36812_2#369_fa,263
36774_1#336_fa,263
36812_1#124_fa,263
36812_2#64_fa,263
36812_2#148_fa,263
36985_2#268_fa,263
36773_2#96_fa,263
36985_2#156_fa,263
36985_2#204_fa,263
37017_2#157_fa,263
36773_2#134_fa,263
36985_2#297_fa,263
36812_2#345_fa,263
36773_2#156_fa,263
46358_2#307_fa,263
36774_1#188_fa,263
36983_1#339_fa,263
36773_2#191_fa,263
36774_2#34_fa,264
36773_2#211_fa,264
36773_2#126_fa,264
3604,264
3554,264
3338,264
36774_2#280_fa,264
4340,264
36773_2#129_fa,264
3580,264
36774_2#112_fa,264
5183,264
36983_1#231_fa,264
36985_2#120_fa,264
5822,264
4073,264
15783,264
36774_2#205_fa,264
5747,264
36774_2#207_fa,264
5408,264
36774_2#237_fa,264
36774_2#39_fa,264
4121,264
48373_1#164_fa,264
3203,264
17926,264
48373_1#300_fa,264
4161,264
48373_1#339_fa,264
17979,264
5559,264
48373_1#317_fa,264
46358_2#214_fa,264
4220,264
36773_2#187_fa,264
48373_1#206_fa,264
48373_1#292_fa,264
36774_2#239_fa,264
15950,264
36773_2#158_fa,264
17894,264
3599,264
5179,264
3622,264
36774_1#105_fa,264
4237,264
15941,264
5289,264
4348,264
36773_2#179_fa,264
36774_2#43_fa,264
3386,264
5391,264
4034,264
4117,264
46472_2#347_fa,264
36774_2#334_fa,264
5261,264
5243,264
3858,264
36773_2#313_fa,264
37017_1#285_fa,264
37017_1#221_fa,264
36773_2#39_fa,264
36774_2#141_fa,264
36774_2#178_fa,264
15967,264
3437,264
5605,264
4418,264
5163,264
16624,264
4826,264
17807,264
4634,264
46358_2#325_fa,264
4024,264
38087_1#383_fa,265
36983_2#150_fa,265
36984_2#51_fa,265
46472_2#285_fa,265
36983_1#248_fa,265
36774_2#367_fa,265
37017_2#52_fa,265
36812_1#55_fa,265
36983_2#18_fa,265
19514,265
37822_1#19_fa,265
38087_1#350_fa,265
36812_1#379_fa,265
37017_2#59_fa,265
4821,265
37311_1#239_fa,265
36985_1#63_fa,265
36812_1#202_fa,265
36983_2#350_fa,265
38087_1#218_fa,265
46321_1#49_fa,265
36985_1#45_fa,265
37017_2#95_fa,265
46321_1#364_fa,265
36812_1#137_fa,265
36812_1#218_fa,265
36982_2#96_fa,265
36985_1#157_fa,265
36983_1#27_fa,265
36984_2#122_fa,265
36985_1#22_fa,265
36773_2#221_fa,265
19491,265
36812_1#148_fa,265
36985_1#344_fa,265
36812_1#138_fa,265
36985_2#203_fa,265
36983_2#290_fa,265
36774_1#296_fa,265
36982_2#184_fa,265
36985_2#50_fa,265
36984_2#207_fa,265
36983_2#366_fa,265
37017_1#50_fa,265
36983_1#347_fa,265
37017_2#230_fa,265
36985_1#190_fa,265
37017_2#44_fa,265
36983_2#2_fa,265
36812_1#233_fa,265
36983_1#369_fa,265
36983_2#113_fa,265
36984_2#294_fa,265
36774_1#229_fa,265
36985_2#31_fa,265
37017_2#72_fa,265
36983_2#209_fa,265
37017_2#16_fa,265
36985_1#187_fa,265
36774_2#164_fa,265
37017_2#309_fa,265
36984_2#34_fa,265
36985_2#187_fa,265
37017_2#79_fa,265
38087_1#279_fa,265
36983_1#157_fa,265
37017_2#147_fa,265
36774_1#62_fa,265
36812_2#311_fa,265
36984_2#238_fa,265
36984_2#381_fa,265
36984_2#307_fa,265
37017_2#65_fa,265
36982_2#310_fa,265
36985_1#30_fa,265
36985_1#18_fa,265
46358_2#16_fa,266
3969,266
5330,266
3800,266
36983_2#83_fa,266
36985_2#343_fa,266
36985_2#137_fa,266
5189,266
5809,266
36985_2#238_fa,266
17893,266
3546,266
4379,266
3895,266
37017_1#256_fa,266
19517,266
36983_1#274_fa,266
19535,266
36985_2#138_fa,266
46472_2#187_fa,266
16579,266
36983_1#163_fa,266
36985_2#201_fa,266
46321_1#350_fa,266
37017_2#93_fa,266
36812_2#155_fa,266
36983_1#328_fa,266
3865,266
3568,266
36984_2#119_fa,266
36983_2#324_fa,266
36985_2#341_fa,266
5181,266
38087_1#338_fa,266
36983_1#264_fa,266
36983_2#242_fa,266
17814,266
3251,266
37017_2#247_fa,266
15943,266
16604,266
36983_1#165_fa,266
37017_1#216_fa,266
5630,266
36985_2#88_fa,266
4736,266
16620,266
36983_1#340_fa,266
3413,266
46472_2#286_fa,266
16598,266
5634,266
36983_1#24_fa,266
4764,266
36985_2#222_fa,266
3522,266
36984_2#237_fa,266
36983_1#352_fa,266
36774_2#228_fa,266
46358_2#7_fa,266
46472_2#213_fa,266
4119,266
4551,266
36985_1#366_fa,266
36983_1#22_fa,266
37017_1#278_fa,266
36985_1#68_fa,266
16649,266
16652,266
5751,266
4162,266
19499,266
3598,266
36773_2#301_fa,267
36773_2#336_fa,267
36985_2#85_fa,267
36984_2#299_fa,267
4829,267
36773_2#276_fa,267
36983_2#212_fa,267
36983_2#301_fa,267
38087_1#54_fa,267
36812_1#176_fa,267
36774_1#348_fa,267
38087_1#351_fa,267
36773_2#32_fa,267
36983_1#186_fa,267
36774_1#1_fa,267
46358_2#108_fa,267
19704,267
36983_1#287_fa,267
36774_2#92_fa,267
36773_2#143_fa,267
36983_1#37_fa,267
36985_2#298_fa,267
37017_2#287_fa,267
37017_2#330_fa,267
36812_1#128_fa,267
36983_1#100_fa,267
36983_1#79_fa,267
36984_2#302_fa,267
36774_2#289_fa,267
36985_2#26_fa,267
36985_2#340_fa,267
36774_1#14_fa,267
36812_1#334_fa,267
37311_1#67_fa,267
36773_2#56_fa,267
36812_1#345_fa,267
36985_2#335_fa,267
37017_1#18_fa,267
38087_1#288_fa,267
36983_2#127_fa,267
36984_2#369_fa,267
37017_2#249_fa,267
37017_2#55_fa,267
36984_2#142_fa,267
36985_2#288_fa,267
36773_2#272_fa,267
36984_2#213_fa,267
38087_1#286_fa,267
36773_2#255_fa,267
36774_1#276_fa,267
36773_2#331_fa,267
36774_2#168_fa,267
37017_2#12_fa,267
36773_2#117_fa,267
37017_2#92_fa,267
36983_1#336_fa,267
36773_2#141_fa,267
46358_2#151_fa,267
36985_1#23_fa,267
37017_2#117_fa,267
36985_1#324_fa,267
36812_1#84_fa,267
37017_2#9_fa,267
46358_2#51_fa,267
36774_2#281_fa,267
36774_1#24_fa,267
36985_1#119_fa,267
38087_1#18_fa,267
36983_1#172_fa,267
36985_2#273_fa,267
36774_2#103_fa,267
36812_1#226_fa,268
36774_1#222_fa,268
48373_1#352_fa,268
36983_1#363_fa,268
36984_2#185_fa,268
46472_2#30_fa,268
5776,268
36985_2#271_fa,268
3612,268
36983_1#174_fa,268
37017_2#320_fa,268
3838,268
36985_1#35_fa,268
36773_2#5_fa,268
36985_2#24_fa,268
17978,268
36983_2#26_fa,268
36812_1#205_fa,268
38087_1#339_fa,268
38087_1#375_fa,268
19486,268
37017_2#379_fa,268
46321_2#138_fa,268
46358_2#23_fa,268
36773_2#374_fa,268
46358_2#272_fa,268
3379,268
36773_2#346_fa,268
36774_2#356_fa,268
36984_2#64_fa,268
46321_1#362_fa,268
5614,268
36983_1#55_fa,268
36774_2#1_fa,268
36774_2#198_fa,268
36983_2#351_fa,268
36984_2#320_fa,268
17959,268
36773_2#293_fa,268
36774_2#293_fa,268
36774_1#214_fa,268
36773_2#78_fa,268
37017_2#286_fa,268
38087_1#90_fa,268
48373_1#346_fa,268
37017_2#213_fa,268
5756,268
46321_2#202_fa,268
36985_1#83_fa,268
36774_1#343_fa,268
36774_2#93_fa,268
19545,268
37311_1#297_fa,268
37017_2#210_fa,268
3412,268
36774_2#100_fa,268
4304,268
36983_2#375_fa,268
36984_2#330_fa,268
38087_1#116_fa,268
36774_1#20_fa,268
3355,268
37017_2#106_fa,268
36774_1#40_fa,268
36985_2#90_fa,268
36985_1#118_fa,268
36985_2#153_fa,268
36984_2#175_fa,268
36985_1#340_fa,268
36774_2#106_fa,268
36812_2#82_fa,268
46321_2#136_fa,269
36773_2#60_fa,269
36774_1#346_fa,269
36812_2#215_fa,269
46358_2#205_fa,269
36774_2#213_fa,269
36774_2#366_fa,269
36773_2#240_fa,269
36985_2#45_fa,269
36773_2#239_fa,269
36774_2#218_fa,269
37017_2#311_fa,269
37017_2#6_fa,269
36983_2#124_fa,269
46321_1#160_fa,269
46321_2#244_fa,269
17899,269
4316,269
36812_1#240_fa,269
4410,269
5393,269
37017_2#275_fa,269
36983_1#373_fa,269
36773_2#160_fa,269
36773_2#173_fa,269
36984_2#20_fa,269
36984_2#52_fa,269
46321_2#350_fa,269
36983_2#291_fa,269
36984_2#218_fa,269
37017_2#154_fa,269
3919,269
5354,269
36985_1#225_fa,269
36812_1#310_fa,269
36983_1#216_fa,269
36774_1#337_fa,269
36773_2#382_fa,269
3218,269
36983_1#232_fa,269
46358_2#343_fa,269
37017_2#300_fa,269
36773_2#119_fa,269
36983_2#109_fa,269
3560,269
5235,269
36812_2#219_fa,269
36985_2#354_fa,269
36774_1#152_fa,269
46321_1#190_fa,269
37017_2#20_fa,269
37017_2#13_fa,269
36985_2#177_fa,269
5213,269
36773_2#241_fa,269
36983_2#86_fa,269
36985_2#321_fa,269
5382,269
36774_2#122_fa,269
4590,269
36982_2#90_fa,269
46321_2#137_fa,269
17816,269
5245,269
37311_1#37_fa,269
36983_2#151_fa,269
46358_2#112_fa,269
36985_2#336_fa,269
46358_2#52_fa,269
36773_2#61_fa,269
36773_2#307_fa,270
36985_1#367_fa,270
36773_2#207_fa,270
36773_2#11_fa,270
36774_2#197_fa,270
36774_2#144_fa,270
36774_2#140_fa,270
36985_1#163_fa,270
36985_1#94_fa,270
36985_2#7_fa,270
36985_1#295_fa,270
36983_2#353_fa,270
36812_1#247_fa,270
36985_1#310_fa,270
36773_2#302_fa,270
46472_2#148_fa,270
36773_2#184_fa,270
36983_2#357_fa,270
36773_2#51_fa,270
36773_2#260_fa,270
36983_1#117_fa,270
36812_1#67_fa,270
36985_1#257_fa,270
36985_1#378_fa,270
36985_2#92_fa,270
37017_2#133_fa,270
37017_1#114_fa,270
46358_2#162_fa,270
36774_1#82_fa,270
36774_2#25_fa,270
36983_1#125_fa,270
36773_2#25_fa,270
36774_2#63_fa,270
36985_2#78_fa,270
36812_1#135_fa,270
36774_2#96_fa,270
36774_2#55_fa,270
19533,270
36812_1#97_fa,270
36774_1#295_fa,270
36773_2#266_fa,270
36774_2#226_fa,270
36812_1#208_fa,270
36982_2#88_fa,270
36983_1#171_fa,270
36774_1#338_fa,270
36984_2#344_fa,270
36985_1#227_fa,270
37017_2#184_fa,270
36983_2#254_fa,270
36812_1#272_fa,270
36985_1#168_fa,270
46472_2#24_fa,270
36774_2#111_fa,270
46472_2#124_fa,270
36774_2#88_fa,270
36983_1#76_fa,270
36812_2#190_fa,270
36773_2#167_fa,270
36773_2#377_fa,270
36983_1#153_fa,270
36983_1#294_fa,270
46358_2#287_fa,270
36774_2#376_fa,270
36773_2#130_fa,270
36773_2#337_fa,270
36774_1#57_fa,270
36985_1#272_fa,270
36774_1#380_fa,270
3324,271
3536,271
4369,271
16650,271
48373_1#237_fa,271
3910,271
46358_2#115_fa,271
4734,271
4154,271
2361,271
4891,271
36774_2#59_fa,271
4680,271
36773_2#253_fa,271
4397,271
46358_2#25_fa,271
5339,271
19537,271
36985_2#86_fa,271
36773_2#95_fa,271
5198,271
15949,271
3234,271
37017_2#251_fa,271
36983_2#377_fa,271
16589,271
36773_2#269_fa,271
48373_1#205_fa,271
15951,271
36982_2#384_fa,271
48373_1#84_fa,271
36984_2#247_fa,271
5229,271
5087,271
36812_2#316_fa,271
15945,271
5368,271
17953,271
5367,271
36985_1#151_fa,271
5227,271
4381,271
19457,271
5370,271
36982_2#86_fa,271
48373_1#214_fa,271
48373_1#294_fa,271
4845,271
5334,271
16593,271
36985_1#107_fa,271
5193,271
48373_1#48_fa,271
46358_2#300_fa,271
16595,271
4363,271
36982_2#278_fa,271
48373_1#222_fa,271
16628,271
36812_1#256_fa,271
5226,271
3297,271
36982_2#382_fa,271
48373_1#305_fa,271
36982_2#128_fa,271
3347,271
4447,271
37017_1#190_fa,272
5215,272
4392,272
4393,272
46321_1#244_fa,272
46321_2#180_fa,272
4395,272
36812_1#319_fa,272
4691,272
3439,272
3478,272
5380,272
48373_1#203_fa,272
46358_2#53_fa,272
46472_2#374_fa,272
5356,272
4863,272
5233,272
48373_1#8_fa,272
4788,272
5078,272
5220,272
19525,272
5346,272
4853,272
36985_1#44_fa,272
46321_1#324_fa,272
48373_1#277_fa,272
46321_2#196_fa,272
48373_1#35_fa,272
36774_2#301_fa,272
46358_2#351_fa,272
16642,272
46358_2#86_fa,272
48373_1#151_fa,272
36985_1#317_fa,272
46358_2#375_fa,272
3611,272
5384,272
19528,272
48373_1#144_fa,272
48373_1#78_fa,272
4684,272
36983_1#250_fa,272
46358_2#379_fa,272
38087_1#222_fa,272
5205,272
4394,272
3244,272
48373_1#271_fa,272
16539,272
36985_2#324_fa,272
19521,272
16613,272
48373_1#72_fa,272
4787,272
46321_2#312_fa,272
48373_1#58_fa,272
16634,272
5361,272
16533,272
5237,272
36774_1#239_fa,273
46358_2#130_fa,273
36812_1#238_fa,273
36982_2#24_fa,273
48373_1#210_fa,273
36982_2#250_fa,273
5548,273
3348,273
37017_2#2_fa,273
36773_2#286_fa,273
38087_1#60_fa,273
46321_1#316_fa,273
36774_1#10_fa,273
3375,273
5397,273
36774_1#88_fa,273
48373_1#139_fa,273
4733,273
48373_1#258_fa,273
4645,273
16612,273
4482,273
16592,273
37017_2#305_fa,273
48373_1#68_fa,273
48373_1#88_fa,273
5364,273
16571,273
15977,273
16600,273
4559,273
5249,273
36984_2#230_fa,273
48373_1#147_fa,273
3577,273
46472_2#250_fa,273
46321_1#17_fa,273
3435,273
36983_1#240_fa,273
3290,273
3232,273
4641,273
4727,273
36774_2#36_fa,273
3360,273
3399,273
19319,273
5818,273
36812_1#182_fa,273
36774_1#277_fa,273
48373_1#176_fa,273
48373_1#83_fa,273
48373_1#155_fa,273
3610,273
4780,273
48373_1#266_fa,273
5223,273
36983_1#63_fa,273
36773_2#360_fa,273
37017_2#317_fa,273
15974,273
3430,273
17946,274
3376,274
36773_2#321_fa,274
46358_2#164_fa,274
4303,274
5399,274
48373_1#256_fa,274
4417,274
3302,274
3288,274
3573,274
4095,274
4156,274
4346,274
46321_2#104_fa,274
4389,274
46358_2#114_fa,274
48373_1#275_fa,274
3285,274
5251,274
16638,274
13449,274
15975,274
5396,274
3368,274
5173,274
3559,274
46321_1#61_fa,274
48373_1#273_fa,274
46358_2#156_fa,274
4327,274
4477,274
48373_1#228_fa,274
3333,274
3240,274
16569,274
5300,274
46472_2#126_fa,274
48373_1#123_fa,274
36774_1#352_fa,274
5625,274
5823,274
36774_2#371_fa,274
17965,274
4056,274
48373_1#283_fa,274
48373_1#272_fa,274
3614,274
4611,274
36773_2#115_fa,274
48373_1#308_fa,274
4654,274
16588,274
4890,274
16527,274
5248,274
16585,274
15954,274
16621,274
46321_2#380_fa,274
46321_2#200_fa,275
3243,275
36774_1#300_fa,275
36812_1#110_fa,275
36812_2#281_fa,275
5180,275
36983_2#256_fa,275
46472_2#94_fa,275
36985_2#110_fa,275
3830,275
36985_2#349_fa,275
36983_2#305_fa,275
5445,275
36983_1#370_fa,275
36982_2#158_fa,275
37017_2#48_fa,275
17800,275
48373_1#10_fa,275
16641,275
36812_1#20_fa,275
36812_2#317_fa,275
36983_1#85_fa,275
37017_2#123_fa,275
46472_2#315_fa,275
37017_2#37_fa,275
46358_2#119_fa,275
3205,275
4875,275
4791,275
36982_2#62_fa,275
36983_2#132_fa,275
36812_1#129_fa,275
36984_2#380_fa,275
37017_2#118_fa,275
5303,275
36984_2#125_fa,275
36983_1#330_fa,275
36983_1#308_fa,275
17912,275
37017_1#160_fa,275
36983_2#316_fa,275
46321_1#270_fa,275
36812_1#125_fa,275
3208,275
4307,275
3587,275
37017_2#269_fa,275
36983_1#354_fa,275
36812_1#290_fa,275
36985_2#95_fa,275
48373_1#105_fa,275
46321_2#236_fa,275
36983_1#11_fa,275
36985_2#102_fa,275
36985_1#156_fa,275
3529,275
19519,275
3909,275
2360,275
38087_1#88_fa,276
36774_2#57_fa,276
36774_2#184_fa,276
46358_2#163_fa,276
36984_2#236_fa,276
36985_2#163_fa,276
19315,276
36985_1#39_fa,276
36983_2#367_fa,276
4540,276
36983_2#123_fa,276
36774_2#107_fa,276
36985_1#150_fa,276
16565,276
36812_2#154_fa,276
36985_1#3_fa,276
5557,276
36774_2#110_fa,276
4837,276
36984_2#39_fa,276
36773_2#122_fa,276
36774_2#115_fa,276
36983_2#43_fa,276
36983_1#309_fa,276
36774_2#119_fa,276
36983_1#249_fa,276
36774_2#225_fa,276
36985_1#314_fa,276
36983_2#211_fa,276
36983_2#36_fa,276
5218,276
36774_2#117_fa,276
36774_2#44_fa,276
37017_2#289_fa,276
46321_2#317_fa,276
36812_1#257_fa,276
46321_1#381_fa,276
36985_1#136_fa,276
36774_1#119_fa,276
36773_2#20_fa,276
36774_2#204_fa,276
46358_2#123_fa,276
46321_1#320_fa,276
15900,276
37017_2#235_fa,276
46321_2#238_fa,276
5359,276
5753,276
36774_1#353_fa,276
36985_2#178_fa,276
36983_1#78_fa,276
19314,276
36984_2#57_fa,276
37311_1#13_fa,276
36812_2#26_fa,276
37017_2#292_fa,276
36774_2#135_fa,276
19480,276
19518,276
36984_2#314_fa,277
36812_2#307_fa,277
36812_1#228_fa,277
36983_2#264_fa,277
36812_2#341_fa,277
36773_2#357_fa,277
36812_1#154_fa,277
38087_1#118_fa,277
36983_2#105_fa,277
36774_2#19_fa,277
36812_1#286_fa,277
36812_1#58_fa,277
36812_2#256_fa,277
36774_1#192_fa,277
36812_1#217_fa,277
36984_2#41_fa,277
36773_2#148_fa,277
36812_1#171_fa,277
36985_1#128_fa,277
37017_2#223_fa,277
37017_2#293_fa,277
37311_1#79_fa,277
46321_1#368_fa,277
36983_2#155_fa,277
36985_2#66_fa,277
36812_1#98_fa,277
36983_1#86_fa,277
36985_1#320_fa,277
36774_2#187_fa,277
37017_2#173_fa,277
37311_1#257_fa,277
37017_1#338_fa,277
38087_1#281_fa,277
38087_1#152_fa,277
36812_1#50_fa,277
38087_1#246_fa,277
36985_2#250_fa,277
36774_1#180_fa,277
36773_2#42_fa,277
36983_2#159_fa,277
36985_1#349_fa,277
36983_1#359_fa,277
37017_2#358_fa,277
37017_2#256_fa,277
36985_1#93_fa,277
36774_2#89_fa,277
36812_2#249_fa,277
36982_2#126_fa,277
36774_1#258_fa,277
36984_2#232_fa,277
36812_2#340_fa,277
38087_1#192_fa,277
36773_2#368_fa,277
37017_2#80_fa,277
37311_1#3_fa,277
36812_2#344_fa,277
36812_1#302_fa,277
36983_1#245_fa,277
5547,278
3371,278
3625,278
36983_2#251_fa,278
4496,278
36984_2#262_fa,278
3558,278
46321_2#12_fa,278
17941,278
36774_2#189_fa,278
46358_2#76_fa,278
36985_2#91_fa,278
4880,278
3366,278
36774_2#215_fa,278
37017_2#219_fa,278
36983_1#7_fa,278
3634,278
4107,278
3423,278
4869,278
37017_2#41_fa,278
36984_2#190_fa,278
46358_2#373_fa,278
46358_2#228_fa,278
36983_2#147_fa,278
16573,278
3618,278
3834,278
4120,278
4639,278
48373_1#207_fa,278
36985_2#82_fa,278
4582,278
36985_1#133_fa,278
36985_1#381_fa,278
5554,278
36985_2#41_fa,278
3844,278
4184,278
3931,278
36983_2#93_fa,278
36774_2#33_fa,278
36773_2#308_fa,278
36984_2#100_fa,278
36812_1#30_fa,278
5765,278
4281,278
36985_1#301_fa,278
48373_1#76_fa,278
36774_2#127_fa,278
46472_2#242_fa,278
4094,278
36983_2#185_fa,278
3861,278
3253,278
3621,278
4613,278
17796,279
46321_1#346_fa,279
36812_2#244_fa,279
4563,279
4545,279
4199,279
36773_2#181_fa,279
37017_2#87_fa,279
3594,279
37311_1#267_fa,279
15947,279
5317,279
5783,279
36984_2#173_fa,279
36984_2#312_fa,279
48373_1#7_fa,279
3988,279
15787,279
36983_2#88_fa,279
36984_2#38_fa,279
4278,279
4599,279
36982_2#218_fa,279
36983_2#149_fa,279
3299,279
15920,279
4235,279
4247,279
36985_2#356_fa,279
4300,279
36983_2#157_fa,279
4057,279
5319,279
3855,279
16534,279
4557,279
36812_1#27_fa,279
36985_2#148_fa,279
36985_2#165_fa,279
36985_2#171_fa,279
38087_1#307_fa,279
5761,279
5752,279
3635,279
19460,279
36812_1#255_fa,279
46321_1#178_fa,279
46358_2#216_fa,279
48373_1#318_fa,279
46358_2#18_fa,279
37017_2#185_fa,279
3246,279
17895,279
5318,279
36812_1#191_fa,279
4187,279
4484,279
5816,279
46358_2#247_fa,280
36774_1#15_fa,280
46321_1#280_fa,280
36773_2#174_fa,280
46321_2#70_fa,280
36984_2#63_fa,280
36812_1#262_fa,280
